Election_Type,State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,Age,District_Name,PC_Name,PC_No,CandID,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc
AE,Gujarat,12,6,2014,12,1,4,2,B.M. Shah,M,INC,44151,,117602,118161,RAPAR,GEN,Saurashtra-Kutch,9,99.53,37.54,no,38256,32.53,2.56,AEGJ100610,,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Kachchh,,,,,,,,
AE,Gujarat,12,6,2014,12,1,4,3,S.V. Sujabhai,M,IND,5895,,117602,118161,RAPAR,GEN,Saurashtra-Kutch,9,99.53,5.01,yes,2935,2.5,2.56,AEGJ100611,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Kachchh,,,,,,,,
AE,Gujarat,12,6,2014,12,1,4,4,A.M. Rathod,M,BSP,2960,,117602,118161,RAPAR,GEN,Saurashtra-Kutch,9,99.53,2.52,yes,1047,0.89,2.56,AEGJ100612,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Kachchh,,,,,,,,
AE,Gujarat,12,6,2014,12,1,4,5,A.R. Gami,M,AAP,1913,,117602,118161,RAPAR,GEN,Saurashtra-Kutch,9,99.53,1.63,yes,888,0.76,2.56,AEGJ100613,,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Kachchh,,,,,,,,
AE,Gujarat,12,6,2014,12,1,4,6,H.G.Patel,M,IND,1025,,117602,118161,RAPAR,GEN,Saurashtra-Kutch,9,99.53,0.87,yes,1,0,2.56,AEGJ100614,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Kachchh,,,,,,,,
AE,Gujarat,12,6,2014,12,1,4,7,K.M. Bijalbhai,M,BMP,1024,,117602,118161,RAPAR,GEN,Saurashtra-Kutch,9,99.53,0.87,yes,95,0.08,2.56,AEGJ100615,,1074,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Kachchh,,,,,,,,
AE,Gujarat,12,6,2014,12,1,4,8,H.B.Dhila,M,IND,929,,117602,118161,RAPAR,GEN,Saurashtra-Kutch,9,99.53,0.79,yes,389,0.33,2.56,AEGJ100616,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Kachchh,,,,,,,,
AE,Gujarat,12,6,2014,12,1,4,9,M.H.Popatbhai,M,IND,540,,117602,118161,RAPAR,GEN,Saurashtra-Kutch,9,99.53,0.46,yes,0,0,2.56,AEGJ100617,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Kachchh,,,,,,,,
AE,Gujarat,12,7,2012,12,0,4,1,SHANKARBHAI LAGDHIRBHAI PATEL (CHAUDHARY),M,BJP,72640,GEN,175757,226005,VAV,GEN,North Gujarat,7,77.77,41.33,no,11911,6.78,3.12,AEGJ12798,,1605,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,42,Banaskantha,,,,Post Graduate,Agriculture,,Social Work,NGO
AE,Gujarat,12,7,2012,12,0,4,2,THAKOR GENIBEN NAGAJI,F,INC,60729,GEN,175757,226005,VAV,GEN,North Gujarat,7,77.77,34.55,no,30544,17.38,3.12,AEGJ12219,,3482,TRUE,2,INC,3482,DEODAR,FALSE,TRUE,0,FALSE,FALSE,TRUE,36,Banaskantha,,,,10th Pass,Agriculture,,,
AE,Gujarat,12,7,2012,12,0,4,3,THAKKAR CHANDULAL TEJARAMBHAI,M,NCP,30185,GEN,175757,226005,VAV,GEN,North Gujarat,7,77.77,17.17,no,25434,14.47,3.12,AEGJ12797,,5792,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,55,Banaskantha,,,,5th Pass,Agriculture,,Social Work,
AE,Gujarat,12,7,2012,12,0,4,4,THAKOR BALVANTJI NAGJIJI,M,IND,4751,GEN,175757,226005,VAV,GEN,North Gujarat,7,77.77,2.7,yes,2103,1.2,3.12,AEGJ12801,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,41,Banaskantha,,,,5th Pass,Agriculture,,,
AE,Gujarat,12,7,2012,12,0,4,5,PAREGI BABABHAI JIVABHAI,M,LJP,2648,GEN,175757,226005,VAV,GEN,North Gujarat,7,77.77,1.51,yes,233,0.13,3.12,AEGJ12803,,5029,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,40,Banaskantha,,,,,,,,
AE,Gujarat,12,7,2012,12,0,4,6,SENGAL KALYANBHAI MADEVBHAI,M,BSP,2415,GEN,175757,226005,VAV,GEN,North Gujarat,7,77.77,1.37,yes,26,0.01,3.12,AEGJ12800,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,55,Banaskantha,,,,10th Pass,Agriculture,,,
AE,Gujarat,12,7,2012,12,0,4,7,BHUNJAR ASHOKBHAI LAGDHIRBHAI,M,GPP,2389,GEN,175757,226005,VAV,GEN,North Gujarat,7,77.77,1.36,yes,0,0,3.12,AEGJ12799,,3167,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,52,Banaskantha,,,,10th Pass,Agriculture,,,
AE,Gujarat,12,8,2012,12,0,4,1,PARABATBHAI SAVABHAI PATEL,M,BJP,68517,GEN,161793,189236,THARAD,GEN,North Gujarat,6,85.5,42.35,no,3473,2.15,2.86,AEGJ12805,,1605,TRUE,6,BJP,1605,VAV,FALSE,TRUE,4,FALSE,TRUE,TRUE,61,Banaskantha,,,,Graduate Professional,Agriculture,,Social Work,
AE,Gujarat,12,8,2012,12,0,4,2,MAVJIBHAI CHATRABHAI PATEL,M,INC,65044,GEN,161793,189236,THARAD,GEN,North Gujarat,6,85.5,40.2,no,50970,31.5,2.86,AEGJ12807,,3482,TRUE,5,IND,10809,VAV,FALSE,FALSE,1,FALSE,FALSE,TRUE,61,Banaskantha,,,,10th Pass,Agriculture,,Social Work,
AE,Gujarat,12,8,2012,12,0,4,3,JERADIYA SHATIBHAI BHAGABHAI,M,IND,14074,GEN,161793,189236,THARAD,GEN,North Gujarat,6,85.5,8.7,yes,6656,4.11,2.86,AEGJ12808,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,31,Banaskantha,,,,Graduate,Agriculture,,,
AE,Gujarat,12,8,2012,12,0,4,4,BRAHMAN BHAGAVANBHAI DHANABHAI,M,IND,7418,GEN,161793,189236,THARAD,GEN,North Gujarat,6,85.5,4.58,yes,3382,2.09,2.86,AEGJ12806,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,41,Banaskantha,,,,5th Pass,Business,,Agriculture,
AE,Gujarat,12,8,2012,12,0,4,5,JEPAL MAHADEVBHAI VISAJI,M,BSP,4036,GEN,161793,189236,THARAD,GEN,North Gujarat,6,85.5,2.49,yes,1332,0.82,2.86,AEGJ12809,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,56,Banaskantha,,,,Not Given,Agriculture,,,
AE,Gujarat,12,8,2012,12,0,4,6,TRIVEDI SURESHCHANDRA DAHYALAL,M,IND,2704,GEN,161793,189236,THARAD,GEN,North Gujarat,6,85.5,1.67,yes,0,0,2.86,AEGJ12804,,10809,TRUE,2,IND,10809,VAV,FALSE,TRUE,0,FALSE,FALSE,TRUE,48,Banaskantha,,,,8th Pass,Social Work,,,
AE,Gujarat,12,9,2012,12,0,4,1,JOITABHAI KASNABHAI PATEL,M,INC,87460,GEN,158664,206586,DHANERA,GEN,North Gujarat,6,76.8,55.12,no,30291,19.09,2.33,AEGJ3352,,3482,TRUE,4,INC,3482,DHANERA,TRUE,TRUE,3,FALSE,FALSE,FALSE,71,Banaskantha,,,,8th Pass,Agriculture,,,
AE,Gujarat,12,9,2012,12,0,4,2,PUROHIT VASANTBHAI RANCHHODJI,M,BJP,57169,GEN,158664,206586,DHANERA,GEN,North Gujarat,6,76.8,36.03,no,52268,32.94,2.33,AEGJ12814,,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,46,Banaskantha,,,,Graduate Professional,Liberal Profession or Professional,Lawyer,Agriculture,
AE,Gujarat,12,9,2012,12,0,4,3,DABHI RUPABHAI CHENABHAI,M,BSP,4901,GEN,158664,206586,DHANERA,GEN,North Gujarat,6,76.8,3.09,yes,807,0.51,2.33,AEGJ12813,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,42,Banaskantha,,,,5th Pass,Agriculture,,,
AE,Gujarat,12,9,2012,12,0,4,4,KUCHAVADIYA ZAVERJI CHAMANJI,M,IND,4094,GEN,158664,206586,DHANERA,GEN,North Gujarat,6,76.8,2.58,yes,1399,0.88,2.33,AEGJ12812,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,56,Banaskantha,,,,,,,,
AE,Gujarat,12,9,2012,12,0,4,5,THAKOR AJITJI SANTIJI,M,SP,2695,GEN,158664,206586,DHANERA,GEN,North Gujarat,6,76.8,1.7,yes,350,0.22,2.33,AEGJ12815,,7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,32,Banaskantha,,,,Others,Liberal Profession or Professional,Doctor,,
AE,Gujarat,12,9,2012,12,0,4,6,DEVDA DUNGARSINH BHARATSINH,M,LJP,2345,GEN,158664,206586,DHANERA,GEN,North Gujarat,6,76.8,1.48,yes,0,0,2.33,AEGJ12811,,5029,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,39,Banaskantha,,,,,,,,
AE,Gujarat,12,10,2012,12,0,4,1,KHARADI KANTIBHAI KALABHAI,M,INC,73751,ST,145647,194468,DANTA,ST,North Gujarat,7,74.9,50.64,no,26990,18.53,2.7,AEGJ12819,,3482,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,43,Banaskantha,,,,8th Pass,Agriculture,,,
AE,Gujarat,12,10,2012,12,0,4,2,GAMABHAI BHIKHABHAI KHARADI,M,BJP,46761,ST,145647,194468,DANTA,ST,North Gujarat,7,74.9,32.11,no,34329,23.57,2.7,AEGJ12818,,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,51,Banaskantha,,,,Literate,Other or Unspecified,,,
AE,Gujarat,12,10,2012,12,0,4,3,BUMBADIYA MAHENDRABHAI KESHRABHAI,M,IND,12432,ST,145647,194468,DANTA,ST,North Gujarat,7,74.9,8.54,yes,4013,2.76,2.7,AEGJ12816,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,61,Banaskantha,,,,,,,,
AE,Gujarat,12,10,2012,12,0,4,4,SOLANKI SOMABHAI BHARMABHAI,M,IND,8419,ST,145647,194468,DANTA,ST,North Gujarat,7,74.9,5.78,yes,6567,4.51,2.7,AEGJ12822,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,42,Banaskantha,,,,8th Pass,Agriculture,,,
AE,Gujarat,12,10,2012,12,0,4,5,PARMAR GAURANGKUMAR MANILAL,M,BSP,1852,ST,145647,194468,DANTA,ST,North Gujarat,7,74.9,1.27,yes,533,0.37,2.7,AEGJ12820,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,37,Banaskantha,,,,12th Pass,Social Work,,,
AE,Gujarat,12,10,2012,12,0,4,6,MULI ASHVINNBHAI SAJABHAI,M,GPP,1319,ST,145647,194468,DANTA,ST,North Gujarat,7,74.9,0.91,yes,206,0.14,2.7,AEGJ12817,,3167,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,48,Banaskantha,,,,10th Pass,Labourer or Daily Wage,,,
AE,Gujarat,12,10,2012,12,0,4,7,SOLANKI BIPINKUMAR RAJUBHAI,M,JD(U),1113,ST,145647,194468,DANTA,ST,North Gujarat,7,74.9,0.76,yes,0,0,2.7,AEGJ12821,,11002,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,31,Banaskantha,,,,Graduate,Other or Unspecified,,,
AE,Gujarat,12,11,2012,12,0,4,1,MANILAL JETHABHAI VAGHELA,M,INC,90375,SC,168988,233827,VADGAM,SC,North Gujarat,8,72.27,53.48,no,21839,12.92,2.22,AEGJ12267,,3482,TRUE,2,INC,3482,IDAR,FALSE,TRUE,1,FALSE,FALSE,TRUE,58,Banaskantha,,,,10th Pass,Other or Unspecified,,,
AE,Gujarat,12,11,2012,12,0,4,2,VAGHELA FAKIRBHAI RAGHABHAI,M,BJP,68536,SC,168988,233827,VADGAM,SC,North Gujarat,8,72.27,40.56,no,63346,37.49,2.22,AEGJ4964,,1605,TRUE,6,BJP,1605,VADGAM,TRUE,TRUE,4,FALSE,TRUE,TRUE,62,Banaskantha,,,,Graduate Professional,Other or Unspecified,,,
AE,Gujarat,12,11,2012,12,0,4,3,PARMAR JAYESHKUMAR KHEMCHANDBHAI,M,IND,5190,SC,168988,233827,VADGAM,SC,North Gujarat,8,72.27,3.07,yes,3518,2.08,2.22,AEGJ12826,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,39,Banaskantha,,,,,,,,
AE,Gujarat,12,11,2012,12,0,4,4,VANSOLA GAUTAMBHAI KANJIBHAI,M,JD(U),1672,SC,168988,233827,VADGAM,SC,North Gujarat,8,72.27,0.99,yes,516,0.31,2.22,AEGJ12827,,11002,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,36,Banaskantha,,,,10th Pass,Other or Unspecified,,,
AE,Gujarat,12,11,2012,12,0,4,5,SENDHAMA BHIKHABHAI BABUBHAI,M,BSP,1156,SC,168988,233827,VADGAM,SC,North Gujarat,8,72.27,0.68,yes,469,0.28,2.22,AEGJ12828,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,30,Banaskantha,,,,8th Pass,Small Business or Self-employed,,,
AE,Gujarat,12,11,2012,12,0,4,6,PARMAR GAMANBHAI METHABHAI,M,SP,687,SC,168988,233827,VADGAM,SC,North Gujarat,8,72.27,0.41,yes,1,0,2.22,AEGJ12824,,7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,63,Banaskantha,,,,10th Pass,Politics,Party Worker,Social Work,
AE,Gujarat,12,11,2012,12,0,4,7,CHAUHAN NARENDRAKUMAR MOHANLAL,M,LJP,686,SC,168988,233827,VADGAM,SC,North Gujarat,8,72.27,0.41,yes,0,0,2.22,AEGJ12825,,5029,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,44,Banaskantha,,,,,,,,
AE,Gujarat,12,11,2012,12,0,4,8,GORAIYA NAVINBHAI POPATBHAI,M,GPP,686,SC,168988,233827,VADGAM,SC,North Gujarat,8,72.27,0.41,yes,0,0,2.22,AEGJ12829,,3167,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,41,Banaskantha,,,,10th Pass,Social Work,,,
AE,Gujarat,12,12,2012,12,0,4,1,MAHESHKUMAR AMRUTLAL PATEL,M,INC,75097,GEN,157457,221291,PALANPUR,GEN,North Gujarat,14,71.15,47.69,no,5284,3.36,2.33,AEGJ12838,,3482,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,46,Banaskantha,,,,10th Pass,Business,,Agriculture,
AE,Gujarat,12,12,2012,12,0,4,2,PRAJAPATI GOVINDBHAI MADHAVLAL,M,BJP,69813,GEN,157457,221291,PALANPUR,GEN,North Gujarat,14,71.15,44.34,no,64544,40.99,2.33,AEGJ12241,,1605,TRUE,2,BJP,1605,PALANPUR,TRUE,TRUE,1,FALSE,TRUE,TRUE,60,Banaskantha,,,,Graduate Professional,Social Work,,,
AE,Gujarat,12,12,2012,12,0,4,3,SHRIMALI ASHOKBHAI BALCHANDBHAI,M,IND,5269,GEN,157457,221291,PALANPUR,GEN,North Gujarat,14,71.15,3.35,yes,2177,1.38,2.33,AEGJ12243,,10809,TRUE,2,IND,10809,PALANPUR,TRUE,TRUE,0,FALSE,FALSE,TRUE,42,Banaskantha,,,,10th Pass,Social Work,,,
AE,Gujarat,12,12,2012,12,0,4,4,BHUTADIYA VIRSANGBHAI PARATHIBHAI,M,IND,3092,GEN,157457,221291,PALANPUR,GEN,North Gujarat,14,71.15,1.96,yes,2328,1.48,2.33,AEGJ12832,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,26,Banaskantha,,,,12th Pass,Agriculture,,,
AE,Gujarat,12,12,2012,12,0,4,5,VYAS MANUBHAI JAYSHANKAR,M,GPP,764,GEN,157457,221291,PALANPUR,GEN,North Gujarat,14,71.15,0.49,yes,27,0.02,2.33,AEGJ12840,,3167,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,60,Banaskantha,,,,12th Pass,Other or Unspecified,,,
AE,Gujarat,12,12,2012,12,0,4,6,BIHARI NASARULLAKHAN ASADULLAKHAN,M,BSP,737,GEN,157457,221291,PALANPUR,GEN,North Gujarat,14,71.15,0.47,yes,107,0.07,2.33,AEGJ12844,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,37,Banaskantha,,,,12th Pass,Agriculture,,,
AE,Gujarat,12,12,2012,12,0,4,7,PARMAR CHHAGANCHANDRARAJ DHANABHAI,M,IND,630,GEN,157457,221291,PALANPUR,GEN,North Gujarat,14,71.15,0.4,yes,123,0.08,2.33,AEGJ12841,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,46,Banaskantha,,,,Not Given,Other or Unspecified,,,
AE,Gujarat,12,12,2012,12,0,4,8,LOH BHIKHABHAI JEETABHAI,M,SP,507,GEN,157457,221291,PALANPUR,GEN,North Gujarat,14,71.15,0.32,yes,206,0.13,2.33,AEGJ12836,,7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,26,Banaskantha,,,,8th Pass,Agriculture,,Social Work,
AE,Gujarat,12,12,2012,12,0,4,9,DHUNKH AJMALJI BHATHIJI,M,IND,301,GEN,157457,221291,PALANPUR,GEN,North Gujarat,14,71.15,0.19,yes,11,0.01,2.33,AEGJ12837,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,29,Banaskantha,,,,12th Pass,Agriculture,,,
AE,Gujarat,12,12,2012,12,0,4,10,GAYAKWAD KHALIDBHAI IBRAHIMBHAI,M,IND,290,GEN,157457,221291,PALANPUR,GEN,North Gujarat,14,71.15,0.18,yes,20,0.01,2.33,AEGJ12834,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,63,Banaskantha,,,,5th Pass,Business,Trader,,
AE,Gujarat,12,12,2012,12,0,4,11,SHRIMALI PARSOTTAMBHAI RAMJIBHAI,M,RPI(A),270,GEN,157457,221291,PALANPUR,GEN,North Gujarat,14,71.15,0.17,yes,5,0,2.33,AEGJ12831,,12285,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,45,Banaskantha,,,,5th Pass,Other or Unspecified,,,
AE,Gujarat,12,12,2012,12,0,4,12,JUDAL DANSUNGBHAI HEMRAJBHAI,M,IND,265,GEN,157457,221291,PALANPUR,GEN,North Gujarat,14,71.15,0.17,yes,42,0.03,2.33,AEGJ12842,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,65,Banaskantha,,,,,,,,
AE,Gujarat,12,12,2012,12,0,4,13,MEVADA CHAMANLAL KHEMCHAND,M,LJP,223,GEN,157457,221291,PALANPUR,GEN,North Gujarat,14,71.15,0.14,yes,24,0.02,2.33,AEGJ12835,,5029,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,64,Banaskantha,,,,,,,,
AE,Gujarat,12,12,2012,12,0,4,14,CHAUDHARY RAJESHKUMAR VIRSANGBHAI,M,IND,199,GEN,157457,221291,PALANPUR,GEN,North Gujarat,14,71.15,0.13,yes,0,0,2.33,AEGJ12833,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,31,Banaskantha,,,,12th Pass,Business,Trader,Agriculture,
AE,Gujarat,12,13,2012,12,0,4,1,VAGHELA LILADHARBHAI KHODAJI,M,BJP,66294,GEN,155782,221756,DEESA,GEN,North Gujarat,13,70.25,42.56,no,17706,11.37,3.33,AEGJ3348,,1605,FALSE,9,BJP,1605,DEESA,TRUE,TRUE,6,FALSE,TRUE,TRUE,78,Banaskantha,,,,Graduate Professional,Politics,Party Worker,Agriculture,
AE,Gujarat,12,13,2012,12,0,4,2,JOSHI RAJENDRAKUMAR DHUDALAL (RAJUBHAI JOSHI),M,INC,48588,GEN,155782,221756,DEESA,GEN,North Gujarat,13,70.25,31.19,no,27440,17.61,3.33,AEGJ12853,,3482,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,46,Banaskantha,,,,12th Pass,Business,Real Estate or Builder or Developer or Construction,Agriculture,
AE,Gujarat,12,13,2012,12,0,4,3,MALI MANGALJI MADROOPJI,M,IND,21148,GEN,155782,221756,DEESA,GEN,North Gujarat,13,70.25,13.58,yes,12124,7.78,3.33,AEGJ12857,,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,58,Banaskantha,,,,,,,,
AE,Gujarat,12,13,2012,12,0,4,4,HADIYA BHURABHAI VIHABHAI,M,IND,9024,GEN,155782,221756,DEESA,GEN,North Gujarat,13,70.25,5.79,yes,6570,4.22,3.33,AEGJ12851,,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,40,Banaskantha,,,,,,,,
AE,Gujarat,12,13,2012,12,0,4,5,RANERA AJMALJI NATHUJI (THAKOR),M,GPP,2454,GEN,155782,221756,DEESA,GEN,North Gujarat,13,70.25,1.58,yes,643,0.41,3.33,AEGJ12849,,3167,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,42,Banaskantha,,,,10th Pass,Politics,Party Worker,Social Work,
AE,Gujarat,12,13,2012,12,0,4,6,PARMAR ISHWARBHAI RAVJIBHAI,M,BSP,1811,GEN,155782,221756,DEESA,GEN,North Gujarat,13,70.25,1.16,yes,20,0.01,3.33,AEGJ12854,,16651,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,32,Banaskantha,,,,12th Pass,Agriculture,,,
AE,Gujarat,12,13,2012,12,0,4,7,DABHI SHARMISTABEN LALJIBHAI,F,LJP,1791,GEN,155782,221756,DEESA,GEN,North Gujarat,13,70.25,1.15,yes,186,0.12,3.33,AEGJ12847,,5029,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,34,Banaskantha,,,,,,,,
AE,Gujarat,12,13,2012,12,0,4,8,BHARATIYA GIRISHCHANDRA LAXMICHAN (MODI STATIONARY),M,IND,1605,GEN,155782,221756,DEESA,GEN,North Gujarat,13,70.25,1.03,yes,666,0.43,3.33,AEGJ12852,,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,38,Banaskantha,,,,,,,,
AE,Gujarat,12,13,2012,12,0,4,9,BHARATJI DHANAJI SOLANKI,M,IND,939,GEN,155782,221756,DEESA,GEN,North Gujarat,13,70.25,0.6,yes,83,0.05,3.33,AEGJ12856,,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,36,Banaskantha,,,,,,,,
AE,Gujarat,12,13,2012,12,0,4,10,THAKOR RAMANBHAI SARDARJI,M,IND,856,GEN,155782,221756,DEESA,GEN,North Gujarat,13,70.25,0.55,yes,319,0.2,3.33,AEGJ12850,,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,57,Banaskantha,,,,5th Pass,Other or Unspecified,,,
AE,Gujarat,12,13,2012,12,0,4,11,CHHATRALIYA SHANTIBHAI ISHWARBHAI,M,IND,537,GEN,155782,221756,DEESA,GEN,North Gujarat,13,70.25,0.34,yes,122,0.08,3.33,AEGJ12848,,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,42,Banaskantha,,,,10th Pass,Agriculture,,,
AE,Gujarat,12,13,2012,12,0,4,12,SHAH MEENABEN SUBODHBHAI,F,RPI(A),415,GEN,155782,221756,DEESA,GEN,North Gujarat,13,70.25,0.27,yes,95,0.06,3.33,AEGJ12855,,12285,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,41,Banaskantha,,,,8th Pass,Social Work,,,
AE,Gujarat,12,13,2012,12,0,4,13,ODA DHANRAJBHAI KARSANBHAI,M,IND,320,GEN,155782,221756,DEESA,GEN,North Gujarat,13,70.25,0.21,yes,0,0,3.33,AEGJ12845,,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,35,Banaskantha,,,,,,,,
AE,Gujarat,12,13,2014,12,1,4,1,Gova Bhai Hamira Bhai Rabari,M,INC,73962,,140961,155810,DEESA,GEN,North Gujarat,8,90.47,52.47,no,10394,7.37,2.08,AEGJ100618,,3482,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,Banaskantha,,,,,,,,
AE,Gujarat,12,13,2014,12,1,4,2,Parmar(T) Leba Bhai Chamnaji,M,BJP,63568,,140961,155810,DEESA,GEN,North Gujarat,8,90.47,45.1,no,62381,44.25,2.08,AEGJ100619,,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Banaskantha,,,,,,,,
AE,Gujarat,12,13,2014,12,1,4,3,Jagdish Bhai Jayanti Bhai Patel,M,IND,1187,,140961,155810,DEESA,GEN,North Gujarat,8,90.47,0.84,yes,374,0.27,2.08,AEGJ100620,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Banaskantha,,,,,,,,
AE,Gujarat,12,13,2014,12,1,4,4,Shri Mali Ashok Bhai Balchand Bhai,M,IND,813,,140961,155810,DEESA,GEN,North Gujarat,8,90.47,0.58,yes,287,0.2,2.08,AEGJ100621,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Banaskantha,,,,,,,,
AE,Gujarat,12,13,2014,12,1,4,5,Thakor Bhupataji Ravaji,M,IND,526,,140961,155810,DEESA,GEN,North Gujarat,8,90.47,0.37,yes,212,0.15,2.08,AEGJ100622,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Banaskantha,,,,,,,,
AE,Gujarat,12,13,2014,12,1,4,6,Pathan Munavarkhan Alamkhan,M,IND,314,,140961,155810,DEESA,GEN,North Gujarat,8,90.47,0.22,yes,13,0.01,2.08,AEGJ100623,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Banaskantha,,,,,,,,
AE,Gujarat,12,13,2014,12,1,4,7,P.C. Dhana Bhai,M,IND,301,,140961,155810,DEESA,GEN,North Gujarat,8,90.47,0.21,yes,11,0.01,2.08,AEGJ100624,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Banaskantha,,,,,,,,
AE,Gujarat,12,13,2014,12,1,4,8,Padhiyar Parbat Bhai Goya Bhai,M,IND,290,,140961,155810,DEESA,GEN,North Gujarat,8,90.47,0.21,yes,0,0,2.08,AEGJ100625,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Banaskantha,,,,,,,,
AE,Gujarat,12,14,2012,12,0,4,1,CHAUHAN KESHAJI SHIVAJI,M,BJP,76265,GEN,155786,189642,DEODAR,GEN,North Gujarat,8,82.15,48.95,no,20809,13.36,2.63,AEGJ8315,,1605,TRUE,4,IND,10809,DEODAR,TRUE,FALSE,1,FALSE,FALSE,TRUE,50,Banaskantha,,,,12th Pass,Agriculture,,,
AE,Gujarat,12,14,2012,12,0,4,2,RABARI GOVABHAI HAMIRABHAI,M,INC,55456,GEN,155786,189642,DEODAR,GEN,North Gujarat,8,82.15,35.6,no,42574,27.33,2.63,AEGJ10007,,3482,TRUE,5,INC,3482,DEESA,FALSE,TRUE,2,FALSE,FALSE,TRUE,58,Banaskantha,,,,5th Pass,Agriculture,,,
